platform,org,repo,metric,timeKey,value,country,category,orgLabel
github,microsoft,vscode,openrank,2018-07,1122.02,US,ide,Microsoft
github,microsoft,vscode,openrank,2018-08,1092.8,US,ide,Microsoft
github,microsoft,vscode,openrank,2018-09,1144.55,US,ide,Microsoft
github,microsoft,vscode,openrank,2018-10,1179.8,US,ide,Microsoft
github,microsoft,vscode,openrank,2018-11,1069.38,US,ide,Microsoft
github,microsoft,vscode,openrank,2018-12,987.59,US,ide,Microsoft
github,microsoft,vscode,openrank,2019-01,900.33,US,ide,Microsoft
github,microsoft,vscode,openrank,2019-02,968.3,US,ide,Microsoft
github,microsoft,vscode,openrank,2019-03,981.44,US,ide,Microsoft
github,microsoft,vscode,openrank,2019-04,987.75,US,ide,Microsoft
github,microsoft,vscode,openrank,2019-05,907.42,US,ide,Microsoft
github,microsoft,vscode,openrank,2019-06,890.42,US,ide,Microsoft
github,microsoft,vscode,openrank,2019-07,988.45,US,ide,Microsoft
github,microsoft,vscode,openrank,2019-08,1002.28,US,ide,Microsoft
github,microsoft,vscode,openrank,2019-09,947.37,US,ide,Microsoft
github,microsoft,vscode,openrank,2019-10,1006.99,US,ide,Microsoft
github,microsoft,vscode,openrank,2019-11,1095.01,US,ide,Microsoft
github,microsoft,vscode,openrank,2019-12,1163.48,US,ide,Microsoft
github,microsoft,vscode,openrank,2020-01,1057.53,US,ide,Microsoft
github,microsoft,vscode,openrank,2020-02,1026.33,US,ide,Microsoft
github,microsoft,vscode,openrank,2020-03,1066.73,US,ide,Microsoft
github,microsoft,vscode,openrank,2020-04,1135.69,US,ide,Microsoft
github,microsoft,vscode,openrank,2020-05,1102.92,US,ide,Microsoft
github,microsoft,vscode,openrank,2020-06,1130.77,US,ide,Microsoft
github,microsoft,vscode,openrank,2020-07,1172.95,US,ide,Microsoft
github,microsoft,vscode,openrank,2020-08,1119.51,US,ide,Microsoft
github,microsoft,vscode,openrank,2020-09,1111.75,US,ide,Microsoft
github,microsoft,vscode,openrank,2020-10,1083.33,US,ide,Microsoft
github,microsoft,vscode,openrank,2020-11,1112.88,US,ide,Microsoft
github,microsoft,vscode,openrank,2020-12,1075.21,US,ide,Microsoft
github,microsoft,vscode,openrank,2021-01,1002.26,US,ide,Microsoft
github,microsoft,vscode,openrank,2021-02,1094.32,US,ide,Microsoft
github,microsoft,vscode,openrank,2021-03,1058.24,US,ide,Microsoft
github,microsoft,vscode,openrank,2021-04,1071.3,US,ide,Microsoft
github,microsoft,vscode,openrank,2021-05,1054.28,US,ide,Microsoft
github,microsoft,vscode,openrank,2021-06,1158.72,US,ide,Microsoft
github,microsoft,vscode,openrank,2021-07,1111.01,US,ide,Microsoft
github,microsoft,vscode,openrank,2021-08,1062.05,US,ide,Microsoft
github,microsoft,vscode,openrank,2021-09,1099.01,US,ide,Microsoft
github,microsoft,vscode,openrank,2021-10,1006,US,ide,Microsoft
github,microsoft,vscode,openrank,2021-11,937.22,US,ide,Microsoft
github,microsoft,vscode,openrank,2021-12,891.45,US,ide,Microsoft
github,microsoft,vscode,openrank,2022-01,867.67,US,ide,Microsoft
github,microsoft,vscode,openrank,2022-02,939.87,US,ide,Microsoft
github,microsoft,vscode,openrank,2022-03,970.84,US,ide,Microsoft
github,microsoft,vscode,openrank,2022-04,982.81,US,ide,Microsoft
github,microsoft,vscode,openrank,2022-05,977.42,US,ide,Microsoft
github,microsoft,vscode,openrank,2022-06,966.31,US,ide,Microsoft
github,microsoft,vscode,openrank,2022-07,986.96,US,ide,Microsoft
github,microsoft,vscode,openrank,2022-08,1085.86,US,ide,Microsoft
github,microsoft,vscode,openrank,2022-09,982.66,US,ide,Microsoft
github,microsoft,vscode,openrank,2022-10,958.8,US,ide,Microsoft
github,microsoft,vscode,openrank,2022-11,1012.27,US,ide,Microsoft
github,microsoft,vscode,openrank,2022-12,1091.57,US,ide,Microsoft
github,microsoft,vscode,openrank,2023-01,1012.22,US,ide,Microsoft
github,microsoft,vscode,openrank,2023-02,991.54,US,ide,Microsoft
github,microsoft,vscode,openrank,2023-03,1077.73,US,ide,Microsoft
github,microsoft,vscode,openrank,2023-04,1059.61,US,ide,Microsoft
github,microsoft,vscode,openrank,2023-05,1086.69,US,ide,Microsoft
github,microsoft,vscode,openrank,2023-06,1013.25,US,ide,Microsoft
github,microsoft,vscode,openrank,2023-07,1001.08,US,ide,Microsoft
github,microsoft,vscode,openrank,2023-08,1087.32,US,ide,Microsoft
github,microsoft,vscode,openrank,2023-09,986.25,US,ide,Microsoft
github,microsoft,vscode,openrank,2023-10,998.18,US,ide,Microsoft
github,microsoft,vscode,openrank,2023-11,1002.22,US,ide,Microsoft
github,microsoft,vscode,openrank,2023-12,985.49,US,ide,Microsoft
github,microsoft,vscode,openrank,2024-01,970.41,US,ide,Microsoft
github,microsoft,vscode,openrank,2024-02,981.98,US,ide,Microsoft
github,microsoft,vscode,openrank,2024-03,982.9,US,ide,Microsoft
github,microsoft,vscode,openrank,2024-04,967.45,US,ide,Microsoft
github,microsoft,vscode,openrank,2024-05,932.83,US,ide,Microsoft
github,microsoft,vscode,openrank,2024-06,1271.71,US,ide,Microsoft
github,microsoft,vscode,openrank,2024-07,1294.47,US,ide,Microsoft
github,microsoft,vscode,openrank,2024-08,1085.76,US,ide,Microsoft
github,microsoft,vscode,openrank,2024-09,1009.3,US,ide,Microsoft
github,microsoft,vscode,openrank,2024-10,962.29,US,ide,Microsoft
github,microsoft,vscode,openrank,2024-11,889.2,US,ide,Microsoft
github,microsoft,vscode,openrank,2024-12,905.95,US,ide,Microsoft
github,microsoft,vscode,openrank,2025-01,878.38,US,ide,Microsoft
github,microsoft,vscode,openrank,2025-02,981.06,US,ide,Microsoft
github,microsoft,vscode,openrank,2025-03,967.58,US,ide,Microsoft
github,microsoft,vscode,openrank,2025-04,927.85,US,ide,Microsoft
github,microsoft,vscode,openrank,2025-05,890.54,US,ide,Microsoft
github,microsoft,vscode,openrank,2025-06,833.96,US,ide,Microsoft
github,microsoft,vscode,openrank,2025-07,1061.29,US,ide,Microsoft
github,microsoft,vscode,openrank,2025-08,1088.95,US,ide,Microsoft
github,microsoft,vscode,openrank,2025-09,1003.42,US,ide,Microsoft
github,microsoft,vscode,openrank,2025-10,876.69,US,ide,Microsoft
github,microsoft,vscode,openrank,2025-11,855.3,US,ide,Microsoft
github,microsoft,vscode,openrank,2025-12,838.72,US,ide,Microsoft
github,microsoft,vscode,openrank,2021-10-raw,876.26,US,ide,Microsoft
github,microsoft,vscode,openrank,2015Q4,386.73,US,ide,Microsoft
github,microsoft,vscode,openrank,2016Q1,920.88,US,ide,Microsoft
github,microsoft,vscode,openrank,2016Q2,1344.47,US,ide,Microsoft
github,microsoft,vscode,openrank,2016Q3,1849.17,US,ide,Microsoft
github,microsoft,vscode,openrank,2016Q4,2278.72,US,ide,Microsoft
github,microsoft,vscode,openrank,2017Q1,2578.65,US,ide,Microsoft
github,microsoft,vscode,openrank,2017Q2,3261.37,US,ide,Microsoft
github,microsoft,vscode,openrank,2017Q3,3277.8,US,ide,Microsoft
github,microsoft,vscode,openrank,2017Q4,3620.72,US,ide,Microsoft
github,microsoft,vscode,openrank,2018Q1,3114.69,US,ide,Microsoft
github,microsoft,vscode,openrank,2018Q2,3214.33,US,ide,Microsoft
github,microsoft,vscode,openrank,2018Q3,3359.37,US,ide,Microsoft
github,microsoft,vscode,openrank,2018Q4,3236.77,US,ide,Microsoft
github,microsoft,vscode,openrank,2019Q1,2850.07,US,ide,Microsoft
github,microsoft,vscode,openrank,2019Q2,2785.58,US,ide,Microsoft
github,microsoft,vscode,openrank,2019Q3,2938.09,US,ide,Microsoft
github,microsoft,vscode,openrank,2019Q4,3265.49,US,ide,Microsoft
github,microsoft,vscode,openrank,2020Q1,3150.59,US,ide,Microsoft
github,microsoft,vscode,openrank,2020Q2,3369.38,US,ide,Microsoft
github,microsoft,vscode,openrank,2020Q3,3404.21,US,ide,Microsoft
github,microsoft,vscode,openrank,2020Q4,3271.42,US,ide,Microsoft
github,microsoft,vscode,openrank,2021Q1,3154.82,US,ide,Microsoft
github,microsoft,vscode,openrank,2021Q2,3284.3,US,ide,Microsoft
github,microsoft,vscode,openrank,2021Q3,3272.07,US,ide,Microsoft
github,microsoft,vscode,openrank,2021Q4,2704.93,US,ide,Microsoft
github,microsoft,vscode,openrank,2022Q1,2778.37,US,ide,Microsoft
github,microsoft,vscode,openrank,2022Q2,2926.54,US,ide,Microsoft
github,microsoft,vscode,openrank,2022Q3,3055.47,US,ide,Microsoft
github,microsoft,vscode,openrank,2022Q4,3062.65,US,ide,Microsoft
github,microsoft,vscode,openrank,2023Q1,3081.48,US,ide,Microsoft
github,microsoft,vscode,openrank,2023Q2,3159.55,US,ide,Microsoft
github,microsoft,vscode,openrank,2023Q3,3074.64,US,ide,Microsoft
github,microsoft,vscode,openrank,2023Q4,2985.9,US,ide,Microsoft
github,microsoft,vscode,openrank,2024Q1,2935.28,US,ide,Microsoft
github,microsoft,vscode,openrank,2024Q2,3171.99,US,ide,Microsoft
github,microsoft,vscode,openrank,2024Q3,3389.54,US,ide,Microsoft
github,microsoft,vscode,openrank,2024Q4,2757.45,US,ide,Microsoft
github,microsoft,vscode,openrank,2025Q1,2827.02,US,ide,Microsoft
github,microsoft,vscode,openrank,2025Q2,2652.35,US,ide,Microsoft
github,microsoft,vscode,openrank,2025Q3,3153.66,US,ide,Microsoft
github,microsoft,vscode,openrank,2025Q4,2570.71,US,ide,Microsoft
github,microsoft,vscode,activity,2015,2413.38,US,ide,Microsoft
github,microsoft,vscode,activity,2016,21982.04,US,ide,Microsoft
github,microsoft,vscode,activity,2017,38792.82,US,ide,Microsoft
github,microsoft,vscode,activity,2018,38087.3,US,ide,Microsoft
github,microsoft,vscode,activity,2019,38826.5,US,ide,Microsoft
github,microsoft,vscode,activity,2020,42185.52,US,ide,Microsoft
github,microsoft,vscode,activity,2021,38241.26,US,ide,Microsoft
github,microsoft,vscode,activity,2022,39670.42,US,ide,Microsoft
github,microsoft,vscode,activity,2023,39513.62,US,ide,Microsoft
github,microsoft,vscode,activity,2024,40192.45,US,ide,Microsoft
github,microsoft,vscode,activity,2025,36398.46,US,ide,Microsoft
github,microsoft,vscode,activity,2015-11,1174.83,US,ide,Microsoft
github,microsoft,vscode,activity,2015-12,1238.56,US,ide,Microsoft
github,microsoft,vscode,activity,2016-01,944.6,US,ide,Microsoft
github,microsoft,vscode,activity,2016-02,1169.71,US,ide,Microsoft
github,microsoft,vscode,activity,2016-03,1541.83,US,ide,Microsoft
github,microsoft,vscode,activity,2016-04,1601.78,US,ide,Microsoft
github,microsoft,vscode,activity,2016-05,1372.25,US,ide,Microsoft
github,microsoft,vscode,activity,2016-06,1699.27,US,ide,Microsoft
github,microsoft,vscode,activity,2016-07,2069.92,US,ide,Microsoft
github,microsoft,vscode,activity,2016-08,2010.97,US,ide,Microsoft
github,microsoft,vscode,activity,2016-09,2420.26,US,ide,Microsoft
github,microsoft,vscode,activity,2016-10,2435.75,US,ide,Microsoft
github,microsoft,vscode,activity,2016-11,2422.47,US,ide,Microsoft
github,microsoft,vscode,activity,2016-12,2293.21,US,ide,Microsoft
github,microsoft,vscode,activity,2017-01,2044.99,US,ide,Microsoft
github,microsoft,vscode,activity,2017-02,2979.03,US,ide,Microsoft
github,microsoft,vscode,activity,2017-03,3482.09,US,ide,Microsoft
github,microsoft,vscode,activity,2017-04,3382.73,US,ide,Microsoft
github,microsoft,vscode,activity,2017-05,3377.38,US,ide,Microsoft
github,microsoft,vscode,activity,2017-06,3358.38,US,ide,Microsoft
github,microsoft,vscode,activity,2017-07,3073.86,US,ide,Microsoft
github,microsoft,vscode,activity,2017-08,3235.02,US,ide,Microsoft
github,microsoft,vscode,activity,2017-09,3052.24,US,ide,Microsoft
github,microsoft,vscode,activity,2017-10,4060.15,US,ide,Microsoft
github,microsoft,vscode,activity,2017-11,3956.52,US,ide,Microsoft
github,microsoft,vscode,activity,2017-12,2790.45,US,ide,Microsoft
github,microsoft,vscode,activity,2018-01,2702.27,US,ide,Microsoft
github,microsoft,vscode,activity,2018-02,3054.16,US,ide,Microsoft
github,microsoft,vscode,activity,2018-03,3453.03,US,ide,Microsoft
github,microsoft,vscode,activity,2018-04,2932.67,US,ide,Microsoft
github,microsoft,vscode,activity,2018-05,2980.41,US,ide,Microsoft
github,microsoft,vscode,activity,2018-06,3300.01,US,ide,Microsoft
github,microsoft,vscode,activity,2018-07,3222.89,US,ide,Microsoft
github,microsoft,vscode,activity,2018-08,3335.91,US,ide,Microsoft
github,microsoft,vscode,activity,2018-09,3412.2,US,ide,Microsoft
github,microsoft,vscode,activity,2018-10,4058.73,US,ide,Microsoft
github,microsoft,vscode,activity,2018-11,2976.93,US,ide,Microsoft
github,microsoft,vscode,activity,2018-12,2658.09,US,ide,Microsoft
github,microsoft,vscode,activity,2019-01,2664.23,US,ide,Microsoft
github,microsoft,vscode,activity,2019-02,3302.65,US,ide,Microsoft
github,microsoft,vscode,activity,2019-03,3342.83,US,ide,Microsoft
github,microsoft,vscode,activity,2019-04,3205.73,US,ide,Microsoft
github,microsoft,vscode,activity,2019-05,3003.49,US,ide,Microsoft
github,microsoft,vscode,activity,2019-06,2954.59,US,ide,Microsoft
github,microsoft,vscode,activity,2019-07,3369.97,US,ide,Microsoft
github,microsoft,vscode,activity,2019-08,3270.81,US,ide,Microsoft
github,microsoft,vscode,activity,2019-09,2724.72,US,ide,Microsoft
github,microsoft,vscode,activity,2019-10,3500.9,US,ide,Microsoft
github,microsoft,vscode,activity,2019-11,3739,US,ide,Microsoft
github,microsoft,vscode,activity,2019-12,3747.57,US,ide,Microsoft
github,microsoft,vscode,activity,2020-01,3026.26,US,ide,Microsoft
github,microsoft,vscode,activity,2020-02,3081.22,US,ide,Microsoft
github,microsoft,vscode,activity,2020-03,3606.38,US,ide,Microsoft
github,microsoft,vscode,activity,2020-04,4033.74,US,ide,Microsoft
github,microsoft,vscode,activity,2020-05,3728.77,US,ide,Microsoft
github,microsoft,vscode,activity,2020-06,3730.05,US,ide,Microsoft
github,microsoft,vscode,activity,2020-07,4014.1,US,ide,Microsoft
github,microsoft,vscode,activity,2020-08,3311.28,US,ide,Microsoft
github,microsoft,vscode,activity,2020-09,3565.39,US,ide,Microsoft
github,microsoft,vscode,activity,2020-10,3439.79,US,ide,Microsoft
github,microsoft,vscode,activity,2020-11,3429.64,US,ide,Microsoft
github,microsoft,vscode,activity,2020-12,3218.91,US,ide,Microsoft
github,microsoft,vscode,activity,2021-01,2900.27,US,ide,Microsoft
github,microsoft,vscode,activity,2021-02,3630.92,US,ide,Microsoft
github,microsoft,vscode,activity,2021-03,3491.4,US,ide,Microsoft
github,microsoft,vscode,activity,2021-04,3374.18,US,ide,Microsoft
github,microsoft,vscode,activity,2021-05,3260.99,US,ide,Microsoft
github,microsoft,vscode,activity,2021-06,3524.35,US,ide,Microsoft
github,microsoft,vscode,activity,2021-07,3391.66,US,ide,Microsoft
github,microsoft,vscode,activity,2021-08,3153.25,US,ide,Microsoft
github,microsoft,vscode,activity,2021-09,3713.54,US,ide,Microsoft
github,microsoft,vscode,activity,2021-10,3373,US,ide,Microsoft
github,microsoft,vscode,activity,2021-11,3336.24,US,ide,Microsoft
github,microsoft,vscode,activity,2021-12,2881.18,US,ide,Microsoft
github,microsoft,vscode,activity,2022-01,2839.58,US,ide,Microsoft
github,microsoft,vscode,activity,2022-02,3186.67,US,ide,Microsoft
github,microsoft,vscode,activity,2022-03,3342.68,US,ide,Microsoft
github,microsoft,vscode,activity,2022-04,3241.52,US,ide,Microsoft
github,microsoft,vscode,activity,2022-05,3309.02,US,ide,Microsoft
github,microsoft,vscode,activity,2022-06,3059.03,US,ide,Microsoft
github,microsoft,vscode,activity,2022-07,3490.1,US,ide,Microsoft
github,microsoft,vscode,activity,2022-08,3897.2,US,ide,Microsoft
github,microsoft,vscode,activity,2022-09,3256.65,US,ide,Microsoft
github,microsoft,vscode,activity,2022-10,3227.24,US,ide,Microsoft
github,microsoft,vscode,activity,2022-11,3364.09,US,ide,Microsoft
github,microsoft,vscode,activity,2022-12,3456.64,US,ide,Microsoft
github,microsoft,vscode,activity,2023-01,2971.14,US,ide,Microsoft
github,microsoft,vscode,activity,2023-02,3694.53,US,ide,Microsoft
github,microsoft,vscode,activity,2023-03,3889.35,US,ide,Microsoft
github,microsoft,vscode,activity,2023-04,3162.2,US,ide,Microsoft
github,microsoft,vscode,activity,2023-05,3552.87,US,ide,Microsoft
github,microsoft,vscode,activity,2023-06,3267.95,US,ide,Microsoft
github,microsoft,vscode,activity,2023-07,3094.42,US,ide,Microsoft
github,microsoft,vscode,activity,2023-08,3730.03,US,ide,Microsoft
github,microsoft,vscode,activity,2023-09,3182.65,US,ide,Microsoft
github,microsoft,vscode,activity,2023-10,3121.41,US,ide,Microsoft
github,microsoft,vscode,activity,2023-11,3095.45,US,ide,Microsoft
github,microsoft,vscode,activity,2023-12,2751.61,US,ide,Microsoft
github,microsoft,vscode,activity,2024-01,2800.72,US,ide,Microsoft
github,microsoft,vscode,activity,2024-02,3430.98,US,ide,Microsoft
github,microsoft,vscode,activity,2024-03,3310.31,US,ide,Microsoft
github,microsoft,vscode,activity,2024-04,3088.64,US,ide,Microsoft
github,microsoft,vscode,activity,2024-05,2856.57,US,ide,Microsoft
github,microsoft,vscode,activity,2024-06,5268.14,US,ide,Microsoft
github,microsoft,vscode,activity,2024-07,4677.94,US,ide,Microsoft
github,microsoft,vscode,activity,2024-08,3236.29,US,ide,Microsoft
github,microsoft,vscode,activity,2024-09,2938.76,US,ide,Microsoft
github,microsoft,vscode,activity,2024-10,3282.86,US,ide,Microsoft
github,microsoft,vscode,activity,2024-11,2545.88,US,ide,Microsoft
github,microsoft,vscode,activity,2024-12,2755.37,US,ide,Microsoft
github,microsoft,vscode,activity,2025-01,2587.49,US,ide,Microsoft
github,microsoft,vscode,activity,2025-02,3359.68,US,ide,Microsoft
github,microsoft,vscode,activity,2025-03,3018.48,US,ide,Microsoft
github,microsoft,vscode,activity,2025-04,2895.14,US,ide,Microsoft
github,microsoft,vscode,activity,2025-05,2692.52,US,ide,Microsoft
github,microsoft,vscode,activity,2025-06,2250.9,US,ide,Microsoft
github,microsoft,vscode,activity,2025-07,4505.47,US,ide,Microsoft
github,microsoft,vscode,activity,2025-08,3953.07,US,ide,Microsoft
github,microsoft,vscode,activity,2025-09,3225.91,US,ide,Microsoft
github,microsoft,vscode,activity,2025-10,2415.78,US,ide,Microsoft
github,microsoft,vscode,activity,2025-11,2675.03,US,ide,Microsoft
github,microsoft,vscode,activity,2025-12,2819,US,ide,Microsoft
github,microsoft,vscode,activity,2021-10-raw,1583.28,US,ide,Microsoft
github,microsoft,vscode,activity,2015Q4,2413.38,US,ide,Microsoft
github,microsoft,vscode,activity,2016Q1,3656.14,US,ide,Microsoft
github,microsoft,vscode,activity,2016Q2,4673.31,US,ide,Microsoft
github,microsoft,vscode,activity,2016Q3,6501.16,US,ide,Microsoft
github,microsoft,vscode,activity,2016Q4,7151.43,US,ide,Microsoft
github,microsoft,vscode,activity,2017Q1,8506.11,US,ide,Microsoft
github,microsoft,vscode,activity,2017Q2,10118.48,US,ide,Microsoft
github,microsoft,vscode,activity,2017Q3,9361.12,US,ide,Microsoft
github,microsoft,vscode,activity,2017Q4,10807.12,US,ide,Microsoft
github,microsoft,vscode,activity,2018Q1,9209.47,US,ide,Microsoft
github,microsoft,vscode,activity,2018Q2,9213.09,US,ide,Microsoft
github,microsoft,vscode,activity,2018Q3,9970.99,US,ide,Microsoft
github,microsoft,vscode,activity,2018Q4,9693.75,US,ide,Microsoft
github,microsoft,vscode,activity,2019Q1,9309.71,US,ide,Microsoft
github,microsoft,vscode,activity,2019Q2,9163.82,US,ide,Microsoft
github,microsoft,vscode,activity,2019Q3,9365.51,US,ide,Microsoft
github,microsoft,vscode,activity,2019Q4,10987.46,US,ide,Microsoft
github,microsoft,vscode,activity,2020Q1,9713.86,US,ide,Microsoft
github,microsoft,vscode,activity,2020Q2,11492.55,US,ide,Microsoft
github,microsoft,vscode,activity,2020Q3,10890.77,US,ide,Microsoft
github,microsoft,vscode,activity,2020Q4,10088.34,US,ide,Microsoft
github,microsoft,vscode,activity,2021Q1,10022.59,US,ide,Microsoft
github,microsoft,vscode,activity,2021Q2,10159.51,US,ide,Microsoft
github,microsoft,vscode,activity,2021Q3,10258.45,US,ide,Microsoft
github,microsoft,vscode,activity,2021Q4,7800.7,US,ide,Microsoft
github,microsoft,vscode,activity,2022Q1,9368.93,US,ide,Microsoft
github,microsoft,vscode,activity,2022Q2,9609.56,US,ide,Microsoft
github,microsoft,vscode,activity,2022Q3,10643.95,US,ide,Microsoft
github,microsoft,vscode,activity,2022Q4,10047.97,US,ide,Microsoft
github,microsoft,vscode,activity,2023Q1,10555.01,US,ide,Microsoft
github,microsoft,vscode,activity,2023Q2,9983.02,US,ide,Microsoft
github,microsoft,vscode,activity,2023Q3,10007.1,US,ide,Microsoft
github,microsoft,vscode,activity,2023Q4,8968.48,US,ide,Microsoft
github,microsoft,vscode,activity,2024Q1,9542.01,US,ide,Microsoft
github,microsoft,vscode,activity,2024Q2,11213.35,US,ide,Microsoft
github,microsoft,vscode,activity,2024Q3,10852.99,US,ide,Microsoft
github,microsoft,vscode,activity,2024Q4,8584.11,US,ide,Microsoft
github,microsoft,vscode,activity,2025Q1,8965.64,US,ide,Microsoft
github,microsoft,vscode,activity,2025Q2,7838.57,US,ide,Microsoft
github,microsoft,vscode,activity,2025Q3,11684.45,US,ide,Microsoft
github,microsoft,vscode,activity,2025Q4,7909.8,US,ide,Microsoft
github,microsoft,vscode,attention,2015,11733,US,ide,Microsoft
github,microsoft,vscode,attention,2016,17808,US,ide,Microsoft
github,microsoft,vscode,attention,2017,29143,US,ide,Microsoft
github,microsoft,vscode,attention,2018,34395,US,ide,Microsoft
github,microsoft,vscode,attention,2019,38639,US,ide,Microsoft
github,microsoft,vscode,attention,2020,35436,US,ide,Microsoft
github,microsoft,vscode,attention,2021,30489,US,ide,Microsoft
github,microsoft,vscode,attention,2022,27283,US,ide,Microsoft
github,microsoft,vscode,attention,2023,25065,US,ide,Microsoft
github,microsoft,vscode,attention,2024,24284,US,ide,Microsoft
github,microsoft,vscode,attention,2025,23755,US,ide,Microsoft
github,microsoft,vscode,attention,2015-11,9866,US,ide,Microsoft
github,microsoft,vscode,attention,2015-12,1867,US,ide,Microsoft
github,microsoft,vscode,attention,2016-01,1395,US,ide,Microsoft
github,microsoft,vscode,attention,2016-02,1136,US,ide,Microsoft
github,microsoft,vscode,attention,2016-03,1453,US,ide,Microsoft
github,microsoft,vscode,attention,2016-04,2466,US,ide,Microsoft
github,microsoft,vscode,attention,2016-05,1495,US,ide,Microsoft
github,microsoft,vscode,attention,2016-06,1307,US,ide,Microsoft
github,microsoft,vscode,attention,2016-07,1240,US,ide,Microsoft
github,microsoft,vscode,attention,2016-08,1188,US,ide,Microsoft
github,microsoft,vscode,attention,2016-09,1414,US,ide,Microsoft
github,microsoft,vscode,attention,2016-10,1507,US,ide,Microsoft
github,microsoft,vscode,attention,2016-11,1647,US,ide,Microsoft
github,microsoft,vscode,attention,2016-12,1560,US,ide,Microsoft
github,microsoft,vscode,attention,2017-01,1394,US,ide,Microsoft
github,microsoft,vscode,attention,2017-02,1924,US,ide,Microsoft
github,microsoft,vscode,attention,2017-03,2559,US,ide,Microsoft
github,microsoft,vscode,attention,2017-04,2410,US,ide,Microsoft
github,microsoft,vscode,attention,2017-05,2247,US,ide,Microsoft
github,microsoft,vscode,attention,2017-06,2019,US,ide,Microsoft
github,microsoft,vscode,attention,2017-07,2123,US,ide,Microsoft
github,microsoft,vscode,attention,2017-08,2360,US,ide,Microsoft
github,microsoft,vscode,attention,2017-09,2407,US,ide,Microsoft
github,microsoft,vscode,attention,2017-10,3405,US,ide,Microsoft
github,microsoft,vscode,attention,2017-11,3630,US,ide,Microsoft
github,microsoft,vscode,attention,2017-12,2665,US,ide,Microsoft
github,microsoft,vscode,attention,2018-01,2814,US,ide,Microsoft
github,microsoft,vscode,attention,2018-02,2698,US,ide,Microsoft
github,microsoft,vscode,attention,2018-03,2801,US,ide,Microsoft
github,microsoft,vscode,attention,2018-04,2412,US,ide,Microsoft
github,microsoft,vscode,attention,2018-05,2908,US,ide,Microsoft
github,microsoft,vscode,attention,2018-06,3875,US,ide,Microsoft
github,microsoft,vscode,attention,2018-07,2558,US,ide,Microsoft
github,microsoft,vscode,attention,2018-08,2825,US,ide,Microsoft
github,microsoft,vscode,attention,2018-09,2905,US,ide,Microsoft
github,microsoft,vscode,attention,2018-10,3828,US,ide,Microsoft
github,microsoft,vscode,attention,2018-11,2453,US,ide,Microsoft
github,microsoft,vscode,attention,2018-12,2318,US,ide,Microsoft
github,microsoft,vscode,attention,2019-01,2489,US,ide,Microsoft
github,microsoft,vscode,attention,2019-02,2590,US,ide,Microsoft
github,microsoft,vscode,attention,2019-03,3956,US,ide,Microsoft
github,microsoft,vscode,attention,2019-04,3537,US,ide,Microsoft
github,microsoft,vscode,attention,2019-05,4207,US,ide,Microsoft
github,microsoft,vscode,attention,2019-06,2947,US,ide,Microsoft
github,microsoft,vscode,attention,2019-07,2845,US,ide,Microsoft
github,microsoft,vscode,attention,2019-08,2974,US,ide,Microsoft
github,microsoft,vscode,attention,2019-09,2885,US,ide,Microsoft
github,microsoft,vscode,attention,2019-10,2923,US,ide,Microsoft
github,microsoft,vscode,attention,2019-11,4028,US,ide,Microsoft
github,microsoft,vscode,attention,2019-12,3258,US,ide,Microsoft
github,microsoft,vscode,attention,2020-01,2553,US,ide,Microsoft
github,microsoft,vscode,attention,2020-02,2464,US,ide,Microsoft
github,microsoft,vscode,attention,2020-03,2928,US,ide,Microsoft
github,microsoft,vscode,attention,2020-04,3301,US,ide,Microsoft
github,microsoft,vscode,attention,2020-05,3471,US,ide,Microsoft
github,microsoft,vscode,attention,2020-06,2938,US,ide,Microsoft
github,microsoft,vscode,attention,2020-07,3240,US,ide,Microsoft
github,microsoft,vscode,attention,2020-08,2895,US,ide,Microsoft
github,microsoft,vscode,attention,2020-09,2809,US,ide,Microsoft
github,microsoft,vscode,attention,2020-10,2975,US,ide,Microsoft
github,microsoft,vscode,attention,2020-11,2862,US,ide,Microsoft
github,microsoft,vscode,attention,2020-12,3000,US,ide,Microsoft
github,microsoft,vscode,attention,2021-01,2704,US,ide,Microsoft
github,microsoft,vscode,attention,2021-02,2993,US,ide,Microsoft
github,microsoft,vscode,attention,2021-03,3202,US,ide,Microsoft
github,microsoft,vscode,attention,2021-04,2913,US,ide,Microsoft
github,microsoft,vscode,attention,2021-05,2442,US,ide,Microsoft
github,microsoft,vscode,attention,2021-06,2552,US,ide,Microsoft
github,microsoft,vscode,attention,2021-07,2778,US,ide,Microsoft
github,microsoft,vscode,attention,2021-08,2430,US,ide,Microsoft
github,microsoft,vscode,attention,2021-09,2445,US,ide,Microsoft
github,microsoft,vscode,attention,2021-10,2454,US,ide,Microsoft
github,microsoft,vscode,attention,2021-11,2491,US,ide,Microsoft
github,microsoft,vscode,attention,2021-12,2414,US,ide,Microsoft
github,microsoft,vscode,attention,2022-01,2411,US,ide,Microsoft
github,microsoft,vscode,attention,2022-02,2278,US,ide,Microsoft
github,microsoft,vscode,attention,2022-03,2479,US,ide,Microsoft
github,microsoft,vscode,attention,2022-04,2221,US,ide,Microsoft
github,microsoft,vscode,attention,2022-05,2582,US,ide,Microsoft
github,microsoft,vscode,attention,2022-06,2106,US,ide,Microsoft
github,microsoft,vscode,attention,2022-07,2204,US,ide,Microsoft
github,microsoft,vscode,attention,2022-08,2253,US,ide,Microsoft
github,microsoft,vscode,attention,2022-09,2075,US,ide,Microsoft
