platform,org,repo,metric,timeKey,value,country,category,orgLabel
github,DigitalPlatDev,FreeDomain,issues_new,2024,67581,US,platform,DigitalPlatDev
github,DigitalPlatDev,FreeDomain,issues_new,2025,3259,US,platform,DigitalPlatDev
github,DigitalPlatDev,FreeDomain,issues_new,2024-05,83,US,platform,DigitalPlatDev
github,DigitalPlatDev,FreeDomain,issues_new,2024-06,907,US,platform,DigitalPlatDev
github,DigitalPlatDev,FreeDomain,issues_new,2024-07,2257,US,platform,DigitalPlatDev
github,DigitalPlatDev,FreeDomain,issues_new,2024-08,2922,US,platform,DigitalPlatDev
github,DigitalPlatDev,FreeDomain,issues_new,2024-09,2801,US,platform,DigitalPlatDev
github,DigitalPlatDev,FreeDomain,issues_new,2024-10,5998,US,platform,DigitalPlatDev
github,DigitalPlatDev,FreeDomain,issues_new,2024-11,13824,US,platform,DigitalPlatDev
github,DigitalPlatDev,FreeDomain,issues_new,2024-12,38792,US,platform,DigitalPlatDev
github,DigitalPlatDev,FreeDomain,issues_new,2025-01,3259,US,platform,DigitalPlatDev
github,DigitalPlatDev,FreeDomain,issues_new,2024Q2,990,US,platform,DigitalPlatDev
github,DigitalPlatDev,FreeDomain,issues_new,2024Q3,7980,US,platform,DigitalPlatDev
github,DigitalPlatDev,FreeDomain,issues_new,2024Q4,58613,US,platform,DigitalPlatDev
github,DigitalPlatDev,FreeDomain,issues_new,2025Q1,3259,US,platform,DigitalPlatDev
github,DigitalPlatDev,FreeDomain,issues_closed,2024,67994,US,platform,DigitalPlatDev
github,DigitalPlatDev,FreeDomain,issues_closed,2025,3300,US,platform,DigitalPlatDev
github,DigitalPlatDev,FreeDomain,issues_closed,2024-05,27,US,platform,DigitalPlatDev
github,DigitalPlatDev,FreeDomain,issues_closed,2024-06,965,US,platform,DigitalPlatDev
github,DigitalPlatDev,FreeDomain,issues_closed,2024-07,2288,US,platform,DigitalPlatDev
github,DigitalPlatDev,FreeDomain,issues_closed,2024-08,3067,US,platform,DigitalPlatDev
github,DigitalPlatDev,FreeDomain,issues_closed,2024-09,2911,US,platform,DigitalPlatDev
github,DigitalPlatDev,FreeDomain,issues_closed,2024-10,6001,US,platform,DigitalPlatDev
github,DigitalPlatDev,FreeDomain,issues_closed,2024-11,13827,US,platform,DigitalPlatDev
github,DigitalPlatDev,FreeDomain,issues_closed,2024-12,38911,US,platform,DigitalPlatDev
github,DigitalPlatDev,FreeDomain,issues_closed,2025-01,3300,US,platform,DigitalPlatDev
github,DigitalPlatDev,FreeDomain,issues_closed,2024Q2,992,US,platform,DigitalPlatDev
github,DigitalPlatDev,FreeDomain,issues_closed,2024Q3,8266,US,platform,DigitalPlatDev
github,DigitalPlatDev,FreeDomain,issues_closed,2024Q4,58737,US,platform,DigitalPlatDev
github,DigitalPlatDev,FreeDomain,issues_closed,2025Q1,3300,US,platform,DigitalPlatDev
github,DigitalPlatDev,FreeDomain,change_requests,2024,9,US,platform,DigitalPlatDev
github,DigitalPlatDev,FreeDomain,change_requests,2025,15,US,platform,DigitalPlatDev
github,DigitalPlatDev,FreeDomain,change_requests,2024-08,1,US,platform,DigitalPlatDev
github,DigitalPlatDev,FreeDomain,change_requests,2024-09,1,US,platform,DigitalPlatDev
github,DigitalPlatDev,FreeDomain,change_requests,2024-10,4,US,platform,DigitalPlatDev
github,DigitalPlatDev,FreeDomain,change_requests,2024-11,2,US,platform,DigitalPlatDev
github,DigitalPlatDev,FreeDomain,change_requests,2024-12,1,US,platform,DigitalPlatDev
github,DigitalPlatDev,FreeDomain,change_requests,2025-02,1,US,platform,DigitalPlatDev
github,DigitalPlatDev,FreeDomain,change_requests,2025-03,1,US,platform,DigitalPlatDev
github,DigitalPlatDev,FreeDomain,change_requests,2025-04,2,US,platform,DigitalPlatDev
github,DigitalPlatDev,FreeDomain,change_requests,2025-05,1,US,platform,DigitalPlatDev
github,DigitalPlatDev,FreeDomain,change_requests,2025-06,2,US,platform,DigitalPlatDev
github,DigitalPlatDev,FreeDomain,change_requests,2025-08,1,US,platform,DigitalPlatDev
github,DigitalPlatDev,FreeDomain,change_requests,2025-09,1,US,platform,DigitalPlatDev
github,DigitalPlatDev,FreeDomain,change_requests,2025-10,3,US,platform,DigitalPlatDev
github,DigitalPlatDev,FreeDomain,change_requests,2025-11,1,US,platform,DigitalPlatDev
github,DigitalPlatDev,FreeDomain,change_requests,2025-12,2,US,platform,DigitalPlatDev
github,DigitalPlatDev,FreeDomain,change_requests,2024Q3,2,US,platform,DigitalPlatDev
github,DigitalPlatDev,FreeDomain,change_requests,2024Q4,7,US,platform,DigitalPlatDev
github,DigitalPlatDev,FreeDomain,change_requests,2025Q1,2,US,platform,DigitalPlatDev
github,DigitalPlatDev,FreeDomain,change_requests,2025Q2,5,US,platform,DigitalPlatDev
github,DigitalPlatDev,FreeDomain,change_requests,2025Q3,2,US,platform,DigitalPlatDev
github,DigitalPlatDev,FreeDomain,change_requests,2025Q4,6,US,platform,DigitalPlatDev
github,NixOS,nixpkgs,issues_new,2015,1670,CH,os,NixOS
github,NixOS,nixpkgs,issues_new,2016,2501,CH,os,NixOS
github,NixOS,nixpkgs,issues_new,2017,2781,CH,os,NixOS
github,NixOS,nixpkgs,issues_new,2018,2926,CH,os,NixOS
github,NixOS,nixpkgs,issues_new,2019,3533,CH,os,NixOS
github,NixOS,nixpkgs,issues_new,2020,4553,CH,os,NixOS
github,NixOS,nixpkgs,issues_new,2021,4299,CH,os,NixOS
github,NixOS,nixpkgs,issues_new,2022,4411,CH,os,NixOS
github,NixOS,nixpkgs,issues_new,2023,5660,CH,os,NixOS
github,NixOS,nixpkgs,issues_new,2024,8520,CH,os,NixOS
github,NixOS,nixpkgs,issues_new,2025,5268,CH,os,NixOS
github,NixOS,nixpkgs,issues_new,2015-01,141,CH,os,NixOS
github,NixOS,nixpkgs,issues_new,2015-02,151,CH,os,NixOS
github,NixOS,nixpkgs,issues_new,2015-03,122,CH,os,NixOS
github,NixOS,nixpkgs,issues_new,2015-04,141,CH,os,NixOS
github,NixOS,nixpkgs,issues_new,2015-05,111,CH,os,NixOS
github,NixOS,nixpkgs,issues_new,2015-06,123,CH,os,NixOS
github,NixOS,nixpkgs,issues_new,2015-07,112,CH,os,NixOS
github,NixOS,nixpkgs,issues_new,2015-08,115,CH,os,NixOS
github,NixOS,nixpkgs,issues_new,2015-09,158,CH,os,NixOS
github,NixOS,nixpkgs,issues_new,2015-10,170,CH,os,NixOS
github,NixOS,nixpkgs,issues_new,2015-11,153,CH,os,NixOS
github,NixOS,nixpkgs,issues_new,2015-12,192,CH,os,NixOS
github,NixOS,nixpkgs,issues_new,2016-01,180,CH,os,NixOS
github,NixOS,nixpkgs,issues_new,2016-02,328,CH,os,NixOS
github,NixOS,nixpkgs,issues_new,2016-03,177,CH,os,NixOS
github,NixOS,nixpkgs,issues_new,2016-04,216,CH,os,NixOS
github,NixOS,nixpkgs,issues_new,2016-05,212,CH,os,NixOS
github,NixOS,nixpkgs,issues_new,2016-06,208,CH,os,NixOS
github,NixOS,nixpkgs,issues_new,2016-07,170,CH,os,NixOS
github,NixOS,nixpkgs,issues_new,2016-08,197,CH,os,NixOS
github,NixOS,nixpkgs,issues_new,2016-09,234,CH,os,NixOS
github,NixOS,nixpkgs,issues_new,2016-10,212,CH,os,NixOS
github,NixOS,nixpkgs,issues_new,2016-11,202,CH,os,NixOS
github,NixOS,nixpkgs,issues_new,2016-12,205,CH,os,NixOS
github,NixOS,nixpkgs,issues_new,2017-01,175,CH,os,NixOS
github,NixOS,nixpkgs,issues_new,2017-02,258,CH,os,NixOS
github,NixOS,nixpkgs,issues_new,2017-03,278,CH,os,NixOS
github,NixOS,nixpkgs,issues_new,2017-04,237,CH,os,NixOS
github,NixOS,nixpkgs,issues_new,2017-05,249,CH,os,NixOS
github,NixOS,nixpkgs,issues_new,2017-06,164,CH,os,NixOS
github,NixOS,nixpkgs,issues_new,2017-07,232,CH,os,NixOS
github,NixOS,nixpkgs,issues_new,2017-08,213,CH,os,NixOS
github,NixOS,nixpkgs,issues_new,2017-09,234,CH,os,NixOS
github,NixOS,nixpkgs,issues_new,2017-10,268,CH,os,NixOS
github,NixOS,nixpkgs,issues_new,2017-11,265,CH,os,NixOS
github,NixOS,nixpkgs,issues_new,2017-12,235,CH,os,NixOS
github,NixOS,nixpkgs,issues_new,2018-01,262,CH,os,NixOS
github,NixOS,nixpkgs,issues_new,2018-02,246,CH,os,NixOS
github,NixOS,nixpkgs,issues_new,2018-03,300,CH,os,NixOS
github,NixOS,nixpkgs,issues_new,2018-04,253,CH,os,NixOS
github,NixOS,nixpkgs,issues_new,2018-05,265,CH,os,NixOS
github,NixOS,nixpkgs,issues_new,2018-06,231,CH,os,NixOS
github,NixOS,nixpkgs,issues_new,2018-07,225,CH,os,NixOS
github,NixOS,nixpkgs,issues_new,2018-08,211,CH,os,NixOS
github,NixOS,nixpkgs,issues_new,2018-09,219,CH,os,NixOS
github,NixOS,nixpkgs,issues_new,2018-10,231,CH,os,NixOS
github,NixOS,nixpkgs,issues_new,2018-11,250,CH,os,NixOS
github,NixOS,nixpkgs,issues_new,2018-12,263,CH,os,NixOS
github,NixOS,nixpkgs,issues_new,2019-01,293,CH,os,NixOS
github,NixOS,nixpkgs,issues_new,2019-02,300,CH,os,NixOS
github,NixOS,nixpkgs,issues_new,2019-03,335,CH,os,NixOS
github,NixOS,nixpkgs,issues_new,2019-04,289,CH,os,NixOS
github,NixOS,nixpkgs,issues_new,2019-05,252,CH,os,NixOS
github,NixOS,nixpkgs,issues_new,2019-06,216,CH,os,NixOS
github,NixOS,nixpkgs,issues_new,2019-07,270,CH,os,NixOS
github,NixOS,nixpkgs,issues_new,2019-08,252,CH,os,NixOS
github,NixOS,nixpkgs,issues_new,2019-09,299,CH,os,NixOS
github,NixOS,nixpkgs,issues_new,2019-10,303,CH,os,NixOS
github,NixOS,nixpkgs,issues_new,2019-11,398,CH,os,NixOS
github,NixOS,nixpkgs,issues_new,2019-12,353,CH,os,NixOS
github,NixOS,nixpkgs,issues_new,2020-01,326,CH,os,NixOS
github,NixOS,nixpkgs,issues_new,2020-02,301,CH,os,NixOS
github,NixOS,nixpkgs,issues_new,2020-03,287,CH,os,NixOS
github,NixOS,nixpkgs,issues_new,2020-04,353,CH,os,NixOS
github,NixOS,nixpkgs,issues_new,2020-05,443,CH,os,NixOS
github,NixOS,nixpkgs,issues_new,2020-06,596,CH,os,NixOS
github,NixOS,nixpkgs,issues_new,2020-07,347,CH,os,NixOS
github,NixOS,nixpkgs,issues_new,2020-08,351,CH,os,NixOS
github,NixOS,nixpkgs,issues_new,2020-09,310,CH,os,NixOS
github,NixOS,nixpkgs,issues_new,2020-10,502,CH,os,NixOS
github,NixOS,nixpkgs,issues_new,2020-11,400,CH,os,NixOS
github,NixOS,nixpkgs,issues_new,2020-12,376,CH,os,NixOS
github,NixOS,nixpkgs,issues_new,2021-01,402,CH,os,NixOS
github,NixOS,nixpkgs,issues_new,2021-02,340,CH,os,NixOS
github,NixOS,nixpkgs,issues_new,2021-03,372,CH,os,NixOS
github,NixOS,nixpkgs,issues_new,2021-04,371,CH,os,NixOS
github,NixOS,nixpkgs,issues_new,2021-05,383,CH,os,NixOS
github,NixOS,nixpkgs,issues_new,2021-06,449,CH,os,NixOS
github,NixOS,nixpkgs,issues_new,2021-07,342,CH,os,NixOS
github,NixOS,nixpkgs,issues_new,2021-08,306,CH,os,NixOS
github,NixOS,nixpkgs,issues_new,2021-09,390,CH,os,NixOS
github,NixOS,nixpkgs,issues_new,2021-10,386,CH,os,NixOS
github,NixOS,nixpkgs,issues_new,2021-11,413,CH,os,NixOS
github,NixOS,nixpkgs,issues_new,2021-12,393,CH,os,NixOS
github,NixOS,nixpkgs,issues_new,2022-01,428,CH,os,NixOS
github,NixOS,nixpkgs,issues_new,2022-02,347,CH,os,NixOS
github,NixOS,nixpkgs,issues_new,2022-03,396,CH,os,NixOS
github,NixOS,nixpkgs,issues_new,2022-04,482,CH,os,NixOS
github,NixOS,nixpkgs,issues_new,2022-05,375,CH,os,NixOS
github,NixOS,nixpkgs,issues_new,2022-06,305,CH,os,NixOS
github,NixOS,nixpkgs,issues_new,2022-07,300,CH,os,NixOS
github,NixOS,nixpkgs,issues_new,2022-08,396,CH,os,NixOS
github,NixOS,nixpkgs,issues_new,2022-09,364,CH,os,NixOS
github,NixOS,nixpkgs,issues_new,2022-10,389,CH,os,NixOS
github,NixOS,nixpkgs,issues_new,2022-11,338,CH,os,NixOS
github,NixOS,nixpkgs,issues_new,2022-12,321,CH,os,NixOS
github,NixOS,nixpkgs,issues_new,2023-01,447,CH,os,NixOS
github,NixOS,nixpkgs,issues_new,2023-02,433,CH,os,NixOS
github,NixOS,nixpkgs,issues_new,2023-03,420,CH,os,NixOS
github,NixOS,nixpkgs,issues_new,2023-04,414,CH,os,NixOS
github,NixOS,nixpkgs,issues_new,2023-05,417,CH,os,NixOS
github,NixOS,nixpkgs,issues_new,2023-06,415,CH,os,NixOS
github,NixOS,nixpkgs,issues_new,2023-07,508,CH,os,NixOS
github,NixOS,nixpkgs,issues_new,2023-08,542,CH,os,NixOS
github,NixOS,nixpkgs,issues_new,2023-09,466,CH,os,NixOS
github,NixOS,nixpkgs,issues_new,2023-10,538,CH,os,NixOS
github,NixOS,nixpkgs,issues_new,2023-11,537,CH,os,NixOS
github,NixOS,nixpkgs,issues_new,2023-12,561,CH,os,NixOS
github,NixOS,nixpkgs,issues_new,2024-01,698,CH,os,NixOS
github,NixOS,nixpkgs,issues_new,2024-02,593,CH,os,NixOS
github,NixOS,nixpkgs,issues_new,2024-03,781,CH,os,NixOS
github,NixOS,nixpkgs,issues_new,2024-04,678,CH,os,NixOS
github,NixOS,nixpkgs,issues_new,2024-05,672,CH,os,NixOS
github,NixOS,nixpkgs,issues_new,2024-06,647,CH,os,NixOS
github,NixOS,nixpkgs,issues_new,2024-07,757,CH,os,NixOS
github,NixOS,nixpkgs,issues_new,2024-08,687,CH,os,NixOS
github,NixOS,nixpkgs,issues_new,2024-09,675,CH,os,NixOS
github,NixOS,nixpkgs,issues_new,2024-10,775,CH,os,NixOS
github,NixOS,nixpkgs,issues_new,2024-11,807,CH,os,NixOS
github,NixOS,nixpkgs,issues_new,2024-12,835,CH,os,NixOS
github,NixOS,nixpkgs,issues_new,2025-01,821,CH,os,NixOS
github,NixOS,nixpkgs,issues_new,2025-02,677,CH,os,NixOS
github,NixOS,nixpkgs,issues_new,2025-03,649,CH,os,NixOS
github,NixOS,nixpkgs,issues_new,2025-04,512,CH,os,NixOS
github,NixOS,nixpkgs,issues_new,2025-05,526,CH,os,NixOS
github,NixOS,nixpkgs,issues_new,2025-06,398,CH,os,NixOS
github,NixOS,nixpkgs,issues_new,2025-07,385,CH,os,NixOS
github,NixOS,nixpkgs,issues_new,2025-08,377,CH,os,NixOS
github,NixOS,nixpkgs,issues_new,2025-09,287,CH,os,NixOS
github,NixOS,nixpkgs,issues_new,2025-10,224,CH,os,NixOS
github,NixOS,nixpkgs,issues_new,2025-11,219,CH,os,NixOS
github,NixOS,nixpkgs,issues_new,2025-12,224,CH,os,NixOS
github,NixOS,nixpkgs,issues_new,2021-10-raw,176,CH,os,NixOS
github,NixOS,nixpkgs,issues_new,2015Q1,412,CH,os,NixOS
github,NixOS,nixpkgs,issues_new,2015Q2,373,CH,os,NixOS
github,NixOS,nixpkgs,issues_new,2015Q3,382,CH,os,NixOS
github,NixOS,nixpkgs,issues_new,2015Q4,513,CH,os,NixOS
github,NixOS,nixpkgs,issues_new,2016Q1,678,CH,os,NixOS
github,NixOS,nixpkgs,issues_new,2016Q2,635,CH,os,NixOS
github,NixOS,nixpkgs,issues_new,2016Q3,594,CH,os,NixOS
github,NixOS,nixpkgs,issues_new,2016Q4,616,CH,os,NixOS
github,NixOS,nixpkgs,issues_new,2017Q1,709,CH,os,NixOS
github,NixOS,nixpkgs,issues_new,2017Q2,648,CH,os,NixOS
github,NixOS,nixpkgs,issues_new,2017Q3,679,CH,os,NixOS
github,NixOS,nixpkgs,issues_new,2017Q4,767,CH,os,NixOS
github,NixOS,nixpkgs,issues_new,2018Q1,805,CH,os,NixOS
github,NixOS,nixpkgs,issues_new,2018Q2,748,CH,os,NixOS
github,NixOS,nixpkgs,issues_new,2018Q3,649,CH,os,NixOS
github,NixOS,nixpkgs,issues_new,2018Q4,740,CH,os,NixOS
github,NixOS,nixpkgs,issues_new,2019Q1,924,CH,os,NixOS
github,NixOS,nixpkgs,issues_new,2019Q2,756,CH,os,NixOS
github,NixOS,nixpkgs,issues_new,2019Q3,819,CH,os,NixOS
github,NixOS,nixpkgs,issues_new,2019Q4,1050,CH,os,NixOS
github,NixOS,nixpkgs,issues_new,2020Q1,913,CH,os,NixOS
github,NixOS,nixpkgs,issues_new,2020Q2,1388,CH,os,NixOS
github,NixOS,nixpkgs,issues_new,2020Q3,1007,CH,os,NixOS
github,NixOS,nixpkgs,issues_new,2020Q4,1269,CH,os,NixOS
github,NixOS,nixpkgs,issues_new,2021Q1,1111,CH,os,NixOS
github,NixOS,nixpkgs,issues_new,2021Q2,1201,CH,os,NixOS
github,NixOS,nixpkgs,issues_new,2021Q3,1032,CH,os,NixOS
github,NixOS,nixpkgs,issues_new,2021Q4,981,CH,os,NixOS
github,NixOS,nixpkgs,issues_new,2022Q1,1170,CH,os,NixOS
github,NixOS,nixpkgs,issues_new,2022Q2,1158,CH,os,NixOS
github,NixOS,nixpkgs,issues_new,2022Q3,1057,CH,os,NixOS
github,NixOS,nixpkgs,issues_new,2022Q4,1048,CH,os,NixOS
github,NixOS,nixpkgs,issues_new,2023Q1,1295,CH,os,NixOS
github,NixOS,nixpkgs,issues_new,2023Q2,1244,CH,os,NixOS
github,NixOS,nixpkgs,issues_new,2023Q3,1515,CH,os,NixOS
github,NixOS,nixpkgs,issues_new,2023Q4,1633,CH,os,NixOS
github,NixOS,nixpkgs,issues_new,2024Q1,2064,CH,os,NixOS
github,NixOS,nixpkgs,issues_new,2024Q2,1989,CH,os,NixOS
github,NixOS,nixpkgs,issues_new,2024Q3,2108,CH,os,NixOS
github,NixOS,nixpkgs,issues_new,2024Q4,2401,CH,os,NixOS
github,NixOS,nixpkgs,issues_new,2025Q1,2141,CH,os,NixOS
github,NixOS,nixpkgs,issues_new,2025Q2,1433,CH,os,NixOS
github,NixOS,nixpkgs,issues_new,2025Q3,1047,CH,os,NixOS
github,NixOS,nixpkgs,issues_new,2025Q4,666,CH,os,NixOS
github,NixOS,nixpkgs,issues_closed,2015,1182,CH,os,NixOS
github,NixOS,nixpkgs,issues_closed,2016,2004,CH,os,NixOS
github,NixOS,nixpkgs,issues_closed,2017,2092,CH,os,NixOS
github,NixOS,nixpkgs,issues_closed,2018,2545,CH,os,NixOS
github,NixOS,nixpkgs,issues_closed,2019,2534,CH,os,NixOS
github,NixOS,nixpkgs,issues_closed,2020,4044,CH,os,NixOS
github,NixOS,nixpkgs,issues_closed,2021,3552,CH,os,NixOS
github,NixOS,nixpkgs,issues_closed,2022,3725,CH,os,NixOS
github,NixOS,nixpkgs,issues_closed,2023,4298,CH,os,NixOS
github,NixOS,nixpkgs,issues_closed,2024,6487,CH,os,NixOS
github,NixOS,nixpkgs,issues_closed,2025,5116,CH,os,NixOS
github,NixOS,nixpkgs,issues_closed,2015-01,108,CH,os,NixOS
github,NixOS,nixpkgs,issues_closed,2015-02,94,CH,os,NixOS
github,NixOS,nixpkgs,issues_closed,2015-03,119,CH,os,NixOS
github,NixOS,nixpkgs,issues_closed,2015-04,80,CH,os,NixOS
github,NixOS,nixpkgs,issues_closed,2015-05,88,CH,os,NixOS
github,NixOS,nixpkgs,issues_closed,2015-06,101,CH,os,NixOS
github,NixOS,nixpkgs,issues_closed,2015-07,78,CH,os,NixOS
github,NixOS,nixpkgs,issues_closed,2015-08,75,CH,os,NixOS
github,NixOS,nixpkgs,issues_closed,2015-09,98,CH,os,NixOS
github,NixOS,nixpkgs,issues_closed,2015-10,128,CH,os,NixOS
github,NixOS,nixpkgs,issues_closed,2015-11,117,CH,os,NixOS
github,NixOS,nixpkgs,issues_closed,2015-12,116,CH,os,NixOS
github,NixOS,nixpkgs,issues_closed,2016-01,144,CH,os,NixOS
github,NixOS,nixpkgs,issues_closed,2016-02,169,CH,os,NixOS
github,NixOS,nixpkgs,issues_closed,2016-03,213,CH,os,NixOS
github,NixOS,nixpkgs,issues_closed,2016-04,181,CH,os,NixOS
github,NixOS,nixpkgs,issues_closed,2016-05,147,CH,os,NixOS
github,NixOS,nixpkgs,issues_closed,2016-06,120,CH,os,NixOS
github,NixOS,nixpkgs,issues_closed,2016-07,203,CH,os,NixOS
github,NixOS,nixpkgs,issues_closed,2016-08,172,CH,os,NixOS
github,NixOS,nixpkgs,issues_closed,2016-09,232,CH,os,NixOS
github,NixOS,nixpkgs,issues_closed,2016-10,148,CH,os,NixOS
github,NixOS,nixpkgs,issues_closed,2016-11,130,CH,os,NixOS
github,NixOS,nixpkgs,issues_closed,2016-12,180,CH,os,NixOS
github,NixOS,nixpkgs,issues_closed,2017-01,172,CH,os,NixOS
github,NixOS,nixpkgs,issues_closed,2017-02,215,CH,os,NixOS
github,NixOS,nixpkgs,issues_closed,2017-03,202,CH,os,NixOS
github,NixOS,nixpkgs,issues_closed,2017-04,161,CH,os,NixOS
github,NixOS,nixpkgs,issues_closed,2017-05,170,CH,os,NixOS
github,NixOS,nixpkgs,issues_closed,2017-06,138,CH,os,NixOS
github,NixOS,nixpkgs,issues_closed,2017-07,169,CH,os,NixOS
github,NixOS,nixpkgs,issues_closed,2017-08,169,CH,os,NixOS
github,NixOS,nixpkgs,issues_closed,2017-09,173,CH,os,NixOS
github,NixOS,nixpkgs,issues_closed,2017-10,163,CH,os,NixOS
github,NixOS,nixpkgs,issues_closed,2017-11,220,CH,os,NixOS
github,NixOS,nixpkgs,issues_closed,2017-12,172,CH,os,NixOS
github,NixOS,nixpkgs,issues_closed,2018-01,173,CH,os,NixOS
github,NixOS,nixpkgs,issues_closed,2018-02,191,CH,os,NixOS
github,NixOS,nixpkgs,issues_closed,2018-03,265,CH,os,NixOS
github,NixOS,nixpkgs,issues_closed,2018-04,188,CH,os,NixOS
github,NixOS,nixpkgs,issues_closed,2018-05,186,CH,os,NixOS
github,NixOS,nixpkgs,issues_closed,2018-06,456,CH,os,NixOS
github,NixOS,nixpkgs,issues_closed,2018-07,182,CH,os,NixOS
github,NixOS,nixpkgs,issues_closed,2018-08,180,CH,os,NixOS
github,NixOS,nixpkgs,issues_closed,2018-09,163,CH,os,NixOS
github,NixOS,nixpkgs,issues_closed,2018-10,193,CH,os,NixOS
github,NixOS,nixpkgs,issues_closed,2018-11,225,CH,os,NixOS
github,NixOS,nixpkgs,issues_closed,2018-12,174,CH,os,NixOS
github,NixOS,nixpkgs,issues_closed,2019-01,172,CH,os,NixOS
github,NixOS,nixpkgs,issues_closed,2019-02,233,CH,os,NixOS
github,NixOS,nixpkgs,issues_closed,2019-03,198,CH,os,NixOS
github,NixOS,nixpkgs,issues_closed,2019-04,216,CH,os,NixOS
github,NixOS,nixpkgs,issues_closed,2019-05,184,CH,os,NixOS
github,NixOS,nixpkgs,issues_closed,2019-06,184,CH,os,NixOS
github,NixOS,nixpkgs,issues_closed,2019-07,196,CH,os,NixOS
github,NixOS,nixpkgs,issues_closed,2019-08,260,CH,os,NixOS
github,NixOS,nixpkgs,issues_closed,2019-09,210,CH,os,NixOS
github,NixOS,nixpkgs,issues_closed,2019-10,255,CH,os,NixOS
github,NixOS,nixpkgs,issues_closed,2019-11,257,CH,os,NixOS
github,NixOS,nixpkgs,issues_closed,2019-12,200,CH,os,NixOS
github,NixOS,nixpkgs,issues_closed,2020-01,277,CH,os,NixOS
github,NixOS,nixpkgs,issues_closed,2020-02,244,CH,os,NixOS
github,NixOS,nixpkgs,issues_closed,2020-03,249,CH,os,NixOS
github,NixOS,nixpkgs,issues_closed,2020-04,258,CH,os,NixOS
github,NixOS,nixpkgs,issues_closed,2020-05,256,CH,os,NixOS
github,NixOS,nixpkgs,issues_closed,2020-06,671,CH,os,NixOS
github,NixOS,nixpkgs,issues_closed,2020-07,293,CH,os,NixOS
github,NixOS,nixpkgs,issues_closed,2020-08,284,CH,os,NixOS
github,NixOS,nixpkgs,issues_closed,2020-09,246,CH,os,NixOS
github,NixOS,nixpkgs,issues_closed,2020-10,269,CH,os,NixOS
github,NixOS,nixpkgs,issues_closed,2020-11,509,CH,os,NixOS
github,NixOS,nixpkgs,issues_closed,2020-12,520,CH,os,NixOS
github,NixOS,nixpkgs,issues_closed,2021-01,416,CH,os,NixOS
github,NixOS,nixpkgs,issues_closed,2021-02,308,CH,os,NixOS
github,NixOS,nixpkgs,issues_closed,2021-03,248,CH,os,NixOS
github,NixOS,nixpkgs,issues_closed,2021-04,290,CH,os,NixOS
github,NixOS,nixpkgs,issues_closed,2021-05,270,CH,os,NixOS
github,NixOS,nixpkgs,issues_closed,2021-06,328,CH,os,NixOS
github,NixOS,nixpkgs,issues_closed,2021-07,262,CH,os,NixOS
github,NixOS,nixpkgs,issues_closed,2021-08,291,CH,os,NixOS
github,NixOS,nixpkgs,issues_closed,2021-09,307,CH,os,NixOS
github,NixOS,nixpkgs,issues_closed,2021-10,323,CH,os,NixOS
github,NixOS,nixpkgs,issues_closed,2021-11,318,CH,os,NixOS
github,NixOS,nixpkgs,issues_closed,2021-12,404,CH,os,NixOS
github,NixOS,nixpkgs,issues_closed,2022-01,433,CH,os,NixOS
github,NixOS,nixpkgs,issues_closed,2022-02,276,CH,os,NixOS
github,NixOS,nixpkgs,issues_closed,2022-03,267,CH,os,NixOS
github,NixOS,nixpkgs,issues_closed,2022-04,435,CH,os,NixOS
github,NixOS,nixpkgs,issues_closed,2022-05,296,CH,os,NixOS
github,NixOS,nixpkgs,issues_closed,2022-06,194,CH,os,NixOS
github,NixOS,nixpkgs,issues_closed,2022-07,306,CH,os,NixOS
github,NixOS,nixpkgs,issues_closed,2022-08,289,CH,os,NixOS
github,NixOS,nixpkgs,issues_closed,2022-09,253,CH,os,NixOS
github,NixOS,nixpkgs,issues_closed,2022-10,446,CH,os,NixOS
github,NixOS,nixpkgs,issues_closed,2022-11,317,CH,os,NixOS
github,NixOS,nixpkgs,issues_closed,2022-12,247,CH,os,NixOS
github,NixOS,nixpkgs,issues_closed,2023-01,354,CH,os,NixOS
github,NixOS,nixpkgs,issues_closed,2023-02,256,CH,os,NixOS
github,NixOS,nixpkgs,issues_closed,2023-03,371,CH,os,NixOS
github,NixOS,nixpkgs,issues_closed,2023-04,333,CH,os,NixOS
github,NixOS,nixpkgs,issues_closed,2023-05,381,CH,os,NixOS
github,NixOS,nixpkgs,issues_closed,2023-06,277,CH,os,NixOS
github,NixOS,nixpkgs,issues_closed,2023-07,320,CH,os,NixOS
github,NixOS,nixpkgs,issues_closed,2023-08,373,CH,os,NixOS
github,NixOS,nixpkgs,issues_closed,2023-09,312,CH,os,NixOS
github,NixOS,nixpkgs,issues_closed,2023-10,424,CH,os,NixOS
github,NixOS,nixpkgs,issues_closed,2023-11,473,CH,os,NixOS
github,NixOS,nixpkgs,issues_closed,2023-12,462,CH,os,NixOS
github,NixOS,nixpkgs,issues_closed,2024-01,524,CH,os,NixOS
github,NixOS,nixpkgs,issues_closed,2024-02,410,CH,os,NixOS
github,NixOS,nixpkgs,issues_closed,2024-03,531,CH,os,NixOS
github,NixOS,nixpkgs,issues_closed,2024-04,621,CH,os,NixOS
github,NixOS,nixpkgs,issues_closed,2024-05,484,CH,os,NixOS
github,NixOS,nixpkgs,issues_closed,2024-06,494,CH,os,NixOS
github,NixOS,nixpkgs,issues_closed,2024-07,570,CH,os,NixOS
